review_id,title,text,rating,timestamp,helpful_vote,verified_purchase
review_902d1351664bf834,So cute!,Loved it!! Still using it:),5.0,1561921155385,0,True
review_ccd9c4c5ceec1e80,"Good compression, rips after a lot of consecutive use","I’ve bought about 5-6 pairs of these (for medical reasons) and they work very well, they’re a tad long but I’m 19 years old and 5’3” with shorter legs. After a while they do start to rip, I’ve had to get rid of a pair due to this.",4.0,1542899628387,2,True
review_23f8466aa3f06f44,"Works great! Better for straighter hair, not 4c hair","Not for natural black hair, 4c",3.0,1593050038613,0,True
review_787f056f977712da,Does the job,Works amazing,5.0,1566439821398,0,True
review_0f1cfbc48ab3741a,Don't waste your money,Almost done with the product purchased months ago and it did absolutely nothing for me. Didn't help with the bags or dark circles at all. Don't waste your money.,1.0,1476942744000,0,True
review_69930d98e7831116,Makes wearing a mask more tolerable,These are saving my ears during this pandemic. I wear them EVERY SHIFT for 12 hours and they fit great. I forget that I'm wearing a mask after a while. They have withstood MULTIPLE washings and the buttons are still intact. No complaints. Will order more.,5.0,1608729974883,0,True
review_13984e9c65409a4a,Cute,Nice quality,5.0,1613936038518,0,True
review_9162e501ef070df6,seems to be lightening some sunspots on my arms!,"this is rough stuff and i love it!<br />a bit aggressive for the face but really<br />sloughs off dead skin and even seems to be lighting some sun spots on my arms!<br />easy to rinse, weighs nothing, and dries quickly.",5.0,1613504245409,0,True
review_029011877784bba9,Lower Quality,"I purchased one of these a few months ago and they worked great - nippers were sharp and provided a clean cut. Unfortunately I lost those and repurchased the same item expecting the same quality. Sadly, the product that arrived is not as sharp and doesn't provide the same experience.",3.0,1644090663956,0,True
review_4f4a185b25535e32,"Fantastic Product, Just as Advertised","This product is just as advertised. It feels high-quality, it helps you organize your makeup brushes and stores them in a slim, space-saving case. The seller is fantastic! they emailed me after my product was shipped and followed up with an inquiry about my satisfaction (no other seller has done that). Overall, I am very happy with my purchase :)",5.0,1489265024000,0,False
review_93993803241a8473,Sexy smell,I bought this for my boyfriend because the smell is intoxicating. Meow.,5.0,1578402200107,0,True
review_2b4f160d1f6688eb,GREAT PRODUCT!!,I love this product! Super fast shipping. I used this product after taking my braids out and loved how it made my hair feel. Will be ordering again!,5.0,1438695451000,2,True
review_d77ae74b80c180d8,Searched for the perfect flat iron and found it,"This flat iron does not pull your hair, it slides easily, heats quickly, and is easy to use. It took me several hours of research to find the perfect iron and it was well worth the time. Love this iron.",5.0,1564595089371,20,True
review_efa75af0e66f63a8,as advertised,works great,5.0,1580418260433,0,True
review_1b1acf1a1ebda65e,Five Stars,Love it waiting to see results,5.0,1465246659000,0,True
review_a41208d69dad1647,Perfect,Excellent quality,5.0,1609030596806,0,True
review_46a4cf2935bdc032,As described,Perfect!,5.0,1589986796457,0,True
review_f690671a432d25a8,worthless as a product,Don't waste your money. I have worn this for 1 week and nothing!<br /><br />JC,1.0,1579455978746,0,False
review_219040b05ea1777e,Five Stars,Daughter loved them.,5.0,1436537127000,0,True
review_c0d166a8c13f7f3e,Cans arrived dented and they don't spray,None of the hair spray nozzles work! Not packaged well at all..They arrived dented and can't use due to they don't spray,1.0,1615352909892,0,True
review_0a1e03fff1735dda,Great volume,Great product for fine flat hair that needs volume,5.0,1581873489620,0,True
review_e82994d00f8ef482,loved it.,Incredible. loved it.,5.0,1513859915093,0,True
review_fea7fab57a7e0bb0,Very pretty and great price. Shipping takes weeks so be patient.,Really pretty with mixed AB and regular rhinestones. I have attached a rubber band to it to help secure it to my ponytail.,5.0,1593294829522,0,True
review_46a092d041ff3638,it's okay,The brush is super soft and thick but I can't get enough powder on it. I was hoping to use it with pressed powder but it is just too soft I guess.,4.0,1358566325000,2,True
review_bc382e75d388d3f1,Good lipstick,I like these pearl lipsticks. I'm disappointed that the variety of colors wasn't available when I shopped. I hope they will be returning.,5.0,1603159270194,0,True
review_6447c6a1e8294e82,Total rubbish,My mouth would not stop flaming due to the peroxide in tje whitening gel.,1.0,1534789672893,0,False
review_51c9d2b8eeb85f9a,Grainy and non-oily,"I feel like the scrub is granulated which is what I prefer instead of heavy oil based prdouct. Don't get me wrong, it still has oil but just the right amount. Therefore, there isn't a need to use so much product in one time use and the clean up is much easier! I wish all brands emulated this when it comes to body scrubs. Also, the coconut smell is just divine ! 🤭",4.0,1631163865177,0,True
review_76eafc0ba7d25915,Very natural organic aloe,"I brought this to restock my cabinet for summer. I have been applying it after I'm done tanning so I feel coolness instead of a bad sunburn. I like that a little portion goes a long way. At night I also been using it as a hair mask before I shampoo and my fine hair has been more bouncier and full of life. Compared to masks made of oil, this aloe allows my hair to absorb all the vitamin properties of the aloe without bring it down due to the volume of the oils. Sometimes, I also been applying it as a face mask for my sensitive skin and my skin been more dewy. Theres a wide range you can do with this in your beauty routine - use it alone or make DYI products! Btw, I also notices its been toning down my acne scars.",5.0,1594928486507,2,True
review_e25be8aea0b69b07,Great as I wait for my hair to grow out :),"Caucasian women here! Brought color #27. I just cut half the length of my hair so I plan on using these sometimes to disguise it. I think the name of the product is misleading.. anyone can use the hair extensions long as it blends well with whatever hair color you have and your undertones. The color resembles my dirty blonde strickingly. These are kinda lower caliber and look like a doll horse tail but great for the price. Also it came in adorable packaging, bobby pins included!",3.0,1594173526982,1,False
review_90f881f47b7aa6e1,Good quality,Wigs are full & thick.,5.0,1677395890527,0,True
review_4adc7d56dfdba64f,I love the designs.,"I really like the designs for these temporary tattoos, I wanted to test out and see how a potential tattoo idea would look unfortunately these don't last very long, they didn't last more than a few hours without fading or peeling off all together.",2.0,1667568790193,0,True
review_adfb96f73fb9de40,Work great with Miropure cleanser,These replacements work great with the miroPure cleaner. Customer service is awesome as well. I highly recommend these replacement heads,5.0,1498853155431,0,True
review_455e7b000ea64bbc,Work great with Miropure cleanser,These replacements work great with the miroPure cleaner. Customer service is awesome as well. I highly recommend these replacement heads,5.0,1498853155431,0,True
review_086c89ff709ad00d,Five Stars,Can’t find these in stores easily & I love them. Wonderfully practical & make great gifts.,5.0,1513769306464,0,True
review_5917fcd7695dceec,It broke after 4 months,I loved this diffuser until it broke. Had it for 4 months and the knobby part at the end of the diffuser fell out. Guess I'll try and glue it back...,2.0,1553205998347,0,True
review_0b8731a4e5ac39ee,Good hair tool,Work great for separating your hair a little bit hard for really thick hair,5.0,1548170900479,0,True
review_c8568b0a8e64d8bf,"I mean, you're probably better off going to party city.","I don't know what I actually expected, this wig was a waste of $.",1.0,1621263966744,0,True
review_c5e886103870d794,Great for adding textured pieces,"Non-greasy, light weight and very little scent. A little goes a long way especially on fine hair. Great for adding textured pieces. I love it!",5.0,1508075901553,0,True
review_7ef83c52e0acce10,It works!,It really works and make my hair super curly. Unfortunately it constantly collapses but I have have to hold the rubber to keep it from collapsing. It was a pretty sung fit on my hair dryer so I just don't take it off.,4.0,1467312471000,0,True
review_a8b2633bd3c50d19,My favorite,"love this style! Comes in little box, great for storing.",5.0,1600562443982,0,True
review_56b902e5bee10ba7,Okay,This was way too big for me. Gave it to my husband and he liked it at first until it started ripping out his hairs on his wrist. It looks cool though.,2.0,1505046666775,0,True
review_bd3526608d659a68,Five Stars,Great hat! Very warm cozy and cute!,5.0,1448380866000,0,True
review_435cadf9a8d4a9c8,The best lip gloss ever!,"I absolutely love this good! Not too bold in color, very moisturizing!",5.0,1648304740788,0,True
review_b063e1b735018bc4,🙂,🙂,5.0,1555378101718,0,True
review_1e2e9b707f412d66,Game changer for traveling with curly hair.,"A little difficult to get on the hair dryer, but it’s worth the struggle. It also collapses sometimes while I’m using it, but again - worth it. Fits well on my full-size dryer at home, and on the dryers in hotels.",4.0,1530281118503,1,True
review_b2a52e4fcd917d4b,Works so well!,"I can't believe I waited so long to try this. I have struggled to fill in my eyebrows and can never get it right, this product is so user friendly. The only reason I gave it 4 instead of 5 is because I ordered the lightest shade and it is still a little too dark for my hair color. I'm keeping it, I'll figure out a way to match the colors!",4.0,1635946095158,3,True
review_9d0abe018a62983f,Great for sleep,This is a wonderful scent and great for sleep. I mix it with baby oil for longevity - and because it can be strong all on its own - and its ideal for falling asleep. So soothing and calming. Totally recommend.,5.0,1578463252945,0,True
review_09b20aefa7359a33,healing my frizzy colored hair,i color my hair and my hair is super frizzy now during the summer. i didn’t want to pay 100 bucks for in a 10 products. my friend told me about these! after the 2nd wash i could start to tell a difference. i do our argon oil in my wet hair after a shower too so that’s helping too i think. smells great!!!!,5.0,1592870565966,0,True
review_816c9316e92d062e,Love how they look,Super cute but too heavy for really fine thin hair.,5.0,1487284972000,0,True
review_77c0924838022925,Cute but not great quality,Zipper gets stuck.,3.0,1542468549509,0,True
review_40458a530cbc3186,My niece loves this fragrance. I purchase it from ...,My niece loves this fragrance. I purchase it from Amazon because of the competitive prices. It was packaged very well and I received it expeditiously. Win-win.,5.0,1524848875538,0,True
review_0bdf13e324e055b8,Very sturdy!,"Both my daughters are on this bar all the time! It is very sturdy, in fact my husband has been on the bar! I would definitely recommend this bar!!!",5.0,1570022577650,3,True
review_05e21a2252f501a2,Google Moringa Oil to see all the amazing benefits. Then order this one cause for the ...,Google Moringa Oil to see all the amazing benefits. Then order this one cause for the price and results this is literally the best one.,5.0,1518739579132,1,True
review_08c50a4f9be55a1f,Four Stars,Beautiful! A little bit tight elastic band.,4.0,1475782376000,0,True
review_41aa35e65dca6bfe,Smooth complexion serum.,Love the smooth texture gives to face.,4.0,1577375117229,0,True
review_c496bb1bf5c79b51,Bulky best for tweens,A little to bulky,3.0,1577374939692,0,True
review_f0ebd3cc1186bad7,Beautiful Gold,"Perfect for a a pre-teen girl’s birthday party. Very pretty. Only downside is that they’re hard to get off, but I wouldn’t let that stop me from purchasing them again.",5.0,1565286779966,0,True
review_9c73f40dfbadcff8,Smaller than expected,It’s nice just a bit small,3.0,1577472397362,0,True
review_c70e187adf8586e7,Good quality and colors!,These are adorable. My daughter likes bows on headbands in these are good quality.,5.0,1576394034248,0,True
review_e5c119b84e87a95c,Better than expected.,The acrylic of this organizer is of excellent quality. It is bigger than it<br />seems on the picture. Don't hesitate to purchase this item.<br /> You will love it!,5.0,1509427375587,1,True
review_002bb22ad36daac7,Great buy!,So many wands for so little money! I’m prone to cold sores and have thrown away countless lip balms and lip sticks every time I break out. I decided to use these and use a new one each time I apply lipstick/gloss. No more wasting money on expensive makeup!,5.0,1521592374058,0,True
review_fd7ab8982145651a,Excellent book,Useful,5.0,1561677379515,0,True
review_7a19b091eb918d19,Ok,Case won’t stay closed. Set is decent still.,3.0,1534126123255,0,True
review_2d223f62a2a2ec05,Amazing product.,I have dry skin and this does not make it look flaky and goes on smooth. It give a glow that I have never seen with other products.,5.0,1638801337910,2,True
review_633b0c87f6d2dbfe,Unworkable,The material was so hard I couldn't use it.,1.0,1632941275140,0,True
review_9834af964c377d8b,LOVE LOVE LOVE,"UPDATED REVIEW. We are on our third box. My son has had terrible eczema, but since using these bombs we haven't had any ezcema issues. WE 👏🏼 LOVE 👏🏼 THESE👏🏼<br /><br />Bought these for my child, we love them, smell great, and they're HUGE!! 1 cute little toy keychain came with it as well. I loved them so much that I started using them. And they're Gender neutral.",5.0,1557112195520,5,True
review_89625b3b959b0659,Poorly/cheaply made ... Does not hold shape,"Very poorly/cheaply made. The rod/band holds no shape whatsoever. It is not filled very well. When you wrap your hair around it, it will completely thin out... which defeats the whole purpose. If it does not hold its shape when you wrap your hair, then you will not have any curls when you take it out.",1.0,1625142232203,0,True
review_7722ca8314d394bd,Five Stars,Love the smell. Will definitely order this again!,5.0,1513486203593,0,True
review_a792d6687e2d053d,Five Stars,Love the smell. Will definitely order this again!,5.0,1513486203593,0,True
review_6ce23431424fc666,"Nice, clean scent.",Relaxing scent and great moisturizer.,5.0,1617823471189,0,True
review_e65ced33e11fc321,So far so good - tightening of the skin and pore visibility is ...,So far so good - tightening of the skin and pore visibility is low. Thanks for putting out a great product.,5.0,1420206534000,1,False
review_b85ca4fdbe535f78,Love it,Wear to work,5.0,1609622741748,0,True
review_2f3efd44b6c2bfad,Two Stars,Too dry.,2.0,1481945771000,0,False
review_017acd06f5969639,Great gift product,I am sure the men in my family will enjoy.,5.0,1575910722551,0,True
review_d8617053fc09a8a5,My Review of the Electric nail file.,Works okay for an adult. When bought I thought it was for an adult. But it still works just the same.,4.0,1565654034940,2,True
review_4c65e4540c8729e1,Holds my headbands,"I use these to clip cloth headbands (like from Maven Thread) into my fine hair. It prevents slipping and lets the headbands hold back baby hairs and soak up sweat as intended. Cute colors, seem to be well made. Definitely recommend.",5.0,1630281653158,0,True
review_855397b05d174dc2,Love it!,Easy to travel.,5.0,1561164425443,0,True
review_cb74e59a3088e14c,Elegant pony,"This is a beautiful piece. It is extremely soft and the curl pattern resembles my natural hair. I love this ponytail! It also came with two free gifts, a pair of ear rings and a necklace that are both cute!",5.0,1561755790376,0,True
review_a60607131f14f832,Not enough hair,I had to return this items because there wasn't enough hair to cover the back of my head and pull some of the hair over my shoulder.,2.0,1603123582690,0,True
review_1dfa9d58dd0c68fe,Meh,"I bought this thinking it would help my shaving wand’s razors stay fresher, longer...nope. I guess they’re santizied but did not help but made them become dull quicker.",1.0,1532836901203,1,True
review_509501d534b5ee5a,Especially for special needs children. Good quality,Loved everything,5.0,1567620547214,1,True
review_e5a6d70e1c85bb88,LOVE samplers!,"This was a fun sampler pack. I felt it was a little over priced. $20 would have been a better value. The box includes 12 different scents all individually packaged. The scents come on a towelette which is a really convenient was to sample the different scents on your skin to be sure when you make an investment & buy a full size bottle, the product reacts well with your body chemistry.<br /><br />Many perfumes smell wonderful in the bottle but once sprayed onto my skin, they smell peppery or spicy. Not a single Pinrose scent smelled peppery once applied. I rubbed the towelette onto my wrists, inner elbows, all over the tops of both arms, on my chest, around my tummy, & the top of my hair.<br /><br />The scents were all pretty short lived BUT!!!!! ....... This is not a eau de toillet! These are lightly scented towelettes. Same scents but made differently using different concentrations of each formula. Expect a SAMPLE from this package, not the full experience.<br /><br />I liked most of the scents & the ones I didn't (just 2 or 3) I tossed & my bathroom got a little scent boost for a bit. No big deal :) Good products. Good packaging. I'd definitely trust this seller again & am now on the hunt to complete my Pinrose collection of preferred scents.",5.0,1619367522600,7,True
review_ce96807d6c283064,Great product!!,This is awesome. Was so useful in the car after a long drive. Heats up super fast and charges fast. Give really nice curls.,5.0,1572976219033,1,True
review_5c79580503578709,Smells great and no orange,"I have heard people talk about fakes but the ones Iv always gotten smell amazing, it doesn’t have much of any fake color in it (which I like) and it always makes me tan nicely.",5.0,1565746073684,0,True
review_02103e64741bc1a1,Great product!!,This is awesome. Was so useful in the car after a long drive. Heats up super fast and charges fast. Give really nice curls.,5.0,1572976219033,1,True
review_ed1c6bb081365985,Smells great and no orange,"I have heard people talk about fakes but the ones Iv always gotten smell amazing, it doesn’t have much of any fake color in it (which I like) and it always makes me tan nicely.",5.0,1565746073684,0,True
review_886e9ee4eb06ba13,Great holding power and cute colors. Im defiantly buying more of these,These clips are great for holding my long hair up to section it or even just throw it up on one of these clips to run out and do errands. They hold very well and I have baby soft and thin long hair I always had problems with other clips not holding and my hair would slip out but these little beauties work great. And also love the cute colors they came in. I would defiantly buy again.,5.0,1522288913391,0,True
review_3c798943fa584bdc,Great product for the price!,Great value,5.0,1565114004919,0,True
review_59543ac9f76732e4,this smells sooooo good,I love this perfume! its one of my favorites! I get so many compliments when i wear this,5.0,1554489501692,0,True
review_a1b80d9f41824bb8,I was exited when it arrive and disappointed to find that it's too small,I paid for what is the price. Very cheaply made. I was exited when it arrive and disappointed to find that it's too small. the hook is broke and the pendant fell off. . It went to trash.,1.0,1408208730000,0,False
review_431c3c96a9bebf63,Great one for long to medium hair length for boys,"I used to have this back home but lost it and now i got it in amazon and it is absolutely amazing. Like arthur gunn says amazzzing. The band is sturdy and it combs your hair when it passes through your hair. This is a great product for people having medium to long hair and I am really amazed by the sturdiness it provides. I have had it for a long time and it has been in perfect condition. So if you dont like fabric running through your hair, this is a perfect product.",4.0,1591931217123,2,True
review_16dc1af645fbaaab,Can't get over the sent.,I just can't get over how strong a sent it has and it smells like a public bathroom's air freshener.,1.0,1594865718920,1,True
review_57e2c0a0a0454b5b,Just go to the salon,"I wanted to love this product. Sadly, I do not. It takes a while and a little practice to make them work. I got one hand done but could not for the life of get them to stick to 2 of my nails. Not sure what the problem was. I redid them multiple times but could not get them to work. I don't like the look or feel thick acrylic nails. If you don't make these thick they are useless. The one hand I referenced above? They all broke when I began using my hands regularly. Should've known too good to he true. It takes a long time to do a full set.",2.0,1612707828064,0,True
review_eee57bb24c4b158d,Looking sharp,These are a good and fun buy for just show and brushing your hair. Made very well.,5.0,1611509108019,0,True
review_46f5040694325a0c,This is cheaper and just as good if not better than similar products,This is cheaper and just as good if not better than similar products. Just be sure to have realistic expectations. These silicone chest pads are a temporary fix.,5.0,1476734351000,3,True
review_159d2ffcba734579,Four Stars,As described,4.0,1462557182000,0,True
review_60fb56640bbdc9c5,Not useful for travel,Unfortunately whatever you put in these easily squeezes from underneath of the lid onto the outside of the bottle. Do not travel with these unless you want your clothing covered in liquid when you arrive.,1.0,1580744827294,1,True
review_bd6c168608c5cce1,Super cute,Soooo cute!,5.0,1545141197758,0,True
review_d1f21c0aacbff1c4,Hair clips,"Large clips, worth it buying.",5.0,1648430529269,0,True
review_b243b8fe7f3d0adc,Five Stars,"Love this brush cleaner! My friend told me about it, and I’m so glad she did! It works great!",5.0,1520679130369,0,True
review_4918f71448db248e,"Bright, vivid, colors","Great tattoos, nice vivid colors.",5.0,1552330613351,0,True
review_bf57410699fcfb68,... can feel a different s & I can too happy with this,Hubby says he can feel a different s & I can too happy with this .I would order again.,5.0,1514579586282,1,True
review_bc7ddc5ae064140f,Awesome,Love it!!!! I have sensitive dry skin that is acne prone and have never found a good cleanser. I've been creating my own skincare line and I used this as a base for my face wash...superb,5.0,1562644505070,2,True
review_96155bb019d1a2e8,Great hair spray,Holds without being sticky and stiff.,5.0,1538926319364,0,True
review_cb7db555efea58ef,Five Stars,Love,5.0,1510673531826,0,True
review_580166b148568468,Works great,"I love this blow dryer and use it every morning! And for the price I got it at, I would buy more for family and friends",5.0,1584914887382,0,False
review_7ecf8facdd0f6082,good deodorant; strong aroma,My husband likes the deodorant but does not like the strong smell.,3.0,1534863672583,0,True
review_dac83736f2b7bbc4,Love these!,"If you love the flippy sequin stuff you'll love these! They're well made, sturdy and man can they hold a lot! I use these as make up bags. Definitely satisfied with this purchase!",5.0,1545825611647,0,True
review_7d73b097927bd658,I recommend these backs for your better earrings!,"They are really secure, and are comfortable. I feel much safer wearing my diamond earrings, they are not real big diamonds but still spendy.",5.0,1498591801409,1,True
review_93f375ccb50e4454,Buyer beware,Buyer beware...this item is a great price because it is significantly smaller than the usual size I've purchased from Kryolan. This is more of a sample size and it would be worth it to splurge and pay a little more for the larger size.,2.0,1507328274649,7,True
review_1dc9134b3390ce73,No,Would not buy again,1.0,1568754602723,0,True
review_e14034b663835edd,Better than a Minnie headband,These are adorable & I know my 5 year old will keep them on all day at Disney. I tried them myself & could barely feel them on my head. Much better than a headband.<br />Going to order another pair for my niece.,5.0,1493692134000,1,True
review_99534c80f4cdd331,Holds hair and is attractive,Nice selection of hair claws.,5.0,1632693943320,0,True
review_b3fab334a3db398a,Best thing I've tried yet,"Like most people I know, I struggle to clean hairbrushes with ball-top bristles because the hair and other yucky detritus gets caught in the ball when I use the old, ""scrape with a comb"" method. I figured someone had invented a better way, so I searched for a brush cleaning tool and settled on this one due to good reviews and a good price. The moment it arrived, I tried it on three brushes that I had attempted to clean before the order. I was thrilled with how easily the small scraping tool along with the larger brushing tool helped me get the brushes as clean as they had been in a long time. The tools work by removing the hair laterally so you don't have to get it over the dreaded ball-top. I don't know if they'll last, since I've only used them once, but so far I'm thrilled.",5.0,1613670375725,1,True
review_5da5fff988f0c57e,Makes me break out,"I have rosacea and tend to break out easily so I was hoping that this would help cover but not make my problems worse... turned out that it does make me break out. I do like the coverage because I don't like really heavy make-up and it feels nice on the skin. The brushes are a little scratchy and could be a bit better quality. Overall if you do not break out easily I would recommend this product, it just doesn't work for me.",3.0,1304339459000,3,True
review_8fce84830858d01b,Nice combs good,Quality is good!,5.0,1570751518531,0,True
review_023a2b68ca131678,Great product for child’s bathing suit chafing,Received late and damaged. Will be pursing refund. I needed this and it is not usable. Poor shipping.,1.0,1590776477020,0,True
review_ab16eef298eb95b3,gift for sister,I got this for part of a gift basket I am putting together for my sisters 21st birthday (anti aging hahah) I have heard great things! I was sold after watching a youtube review about instanatural products. I look forward to hearing about the results! If it is good. I may get one for myself too.,4.0,1424714007000,0,False
review_b58483122ac790b6,My lifesaver,I love this lotion. It has dramatically improved my skin. (Acne and blackhead prone) with combination skin.<br />I use it in conjunction with Yu be foaming facial exfoliant and it is now my holy grail.<br />I don't want to be without this lotion again.<br />The little bottles are very handy and nice for travel.,5.0,1419631682000,0,True
review_269ae022945d7125,Fine spray.,Fine non sticky spray. Fabulous for straight or fine air. Hair still has movement.,5.0,1646074691566,0,True
review_c47a134091f4c458,Good.,"I purchased all numbers from 1 to 4. It gave my “straightish"" bob and bangs a natural hold plus movement. The big drawback is that THE NOZZLE CLOGS UP and is difficult to remedy.",4.0,1618860622041,2,True
review_8857aae7ff532659,"My #2 diffuser overall, solid travel option.","Very effective on all fronts, above and beyond the standard universal diffuser options. Still, it’s not quite as magical as the Black Orchid for drying speed or definition. That said, it is more travel friendly and fits a wider range of dryers. It works with my beloved itty bitty Sephora travel dryer and with the Rusk W8ghtless (absolutely a top pick for power and weight). The only con is the metal edges on some of the vents. It can be twisted so very little metal is exposed, but with fine, processed hair that keeps this diffuser in my travel bag, not the bathroom.",4.0,1576435960512,1,True
review_9f3b3d8d07143aa1,Naturally beautiful,One of my favorites and it really is soft and natural looking.,4.0,1576528782612,0,True
review_27d3118aed3109c2,Great to travel with,"Great to travel with, andI didn't have to bring my own hairdryer, just this accessory, saves space in the suitcase. It did sometimes partially collapse itself while using, but easy enough to pop back into place and keep drying. Worked great on a 10 day road trip.",4.0,1527819715548,0,True
review_eb05438987bdb40f,Perfect basic masks,These have been great for the whole family. We grab one and go and throw them in the washing machine when we get home. So far they have not fallen apart at all and are still comfortable.,5.0,1602853156296,0,True
review_cecb15beda428789,"Works, but smells terrible","I have used this twice now and it works fantastically well, but OH MY GOSH IT REEKS.<br />Follow instructions carefully and it will pull the color from the hair without damaging as much as other products (and I have tried a few others including, Color OOPS and other OTC products) but it is best to add a deep condition after. I have recommended this to friends for color removal and they have also reported good results!",4.0,1617229373670,0,True
review_f06cd2f538b50c71,Best balm out there.,"It smells good, feels good, keeps my ears soft and ready for stretching. No pain, no nothing. This balm has saved my ears many times.",5.0,1452396561000,0,True
review_bec99c73502fb647,My daughter had fun with these,"My daughter had fun with these. they smelled great, didn't stain the tub and had fun little toys on the inside.",4.0,1519152483690,0,True
review_bc46a8d8752bed1b,Loved,Loved,5.0,1571689934993,0,True
review_9aeebdb61b13447c,No shelf,"Didn’t come with a shelf or the stickers. I don’t care about the stickers, but need the shelf! Do I need to return it and re-order, to get the shelf??",1.0,1649124305679,0,True
review_5adbc63d9aa475f6,Smells way too strong and not much of a moisturizer,"Got this in my Ipsy bag, I've had it on for about 30 minutes and plan to wash it off. I'm not particular on smell, I mean I burn candles, into air fresheners etc. but this just smells so bad like men's urinal odor mesh thingy. As far as moisturizing it doesn't feel as good as my $45 It Cosmetics Confidence in a Cream, now that one is worth it if you truly need moisturizing and don't want the smell. This is the 3rd ""K beauty"" type item I""ve tried and they all suck bad!",1.0,1581639710429,0,False
review_8dd1be2a530f57d3,kids love it,kids love it,5.0,1611801384521,0,True
review_15085ca033e17528,But it doesn't look like it. For the price,"I haven't worn it yet... I'm almost afraid to. It was so cheap! But it doesn't look like it. For the price, you won't be disappointed!",4.0,1476213392000,0,True
review_eb54d7e407836f15,You do not know what your missing!,"These are miracle Aichele patches that give your eyes such hydration. Actually, you can put it anywhere on your face. These are the best that are out there.",5.0,1677728049504,0,False
review_b7f5cfcc53b8a246,Really small and flimsy,"I don't have particularly thick hair, its stick strait I should not have any problems you would think? but no just getting these in to my my hair bent the teeth, the volume of my hair makes these pop off, part of the elastic came unwrapped from around the teeth and that is the larger one, which is really small. The smaller one is a joke no way that would even get in my hair. I would avoid this one. I'll see if I can use it for a child but these wont work on adult.",1.0,1598455603515,1,True
review_2b2633b5cfe3a5c9,Waste of money,Hair lasted two weeks and then became “doll hair” type texture. It is matted and tangled. Extremely dry. It looks and feels horrific. DO NOT BUY!! Sad part is I’ve always purchased my extensions from Ugeat and never had an issue before.,2.0,1616460989363,0,True
review_4f25a3f494ae34b3,It’s ok,Didn’t seem to heat up enough and did not smooth hair. Also didn’t glide through hair to create nice curls.,3.0,1583289593561,0,True
review_cb6a821f69cea320,Perfect stocking stuffers,Bought as stocking stuffers for coworkers and everyone loved them,5.0,1544912992162,0,True
review_877b7bbb2c53eb38,One Star,"I have been using it for at least a month, no difference",1.0,1517079391292,0,True
review_30951c9eb39b8bfa,Great for traveling,The size was perfect for traveling and they seem to be good quality. I haven’t had them for long and do not use them everyday so I am not sure how well they hold up. Good value for me.,5.0,1647545337460,0,True
review_dbc1f3735aa25068,One Star,"Adhesive is ineffective, barely stays on.",1.0,1506564393282,0,True
review_048188708fa9d4ba,Good absorbency,They work well! Stay on my forehead and absorb the sweat. I sweat more than most when I play sports so I was very happy to see these had good absorbency.,5.0,1598286635871,0,True
review_2d00ebb382aa7e14,Love,I have really straight hair so I use a bunch of products to scruntch my hair into curls. The next day my hair is a mess so I came across this to get my hair damp so I can scrunch it up. It's a fine mist that continually sprays. So glad I came across this!,5.0,1546896306922,0,True
review_d8040820ff5276cb,On the fence about these...,"First of all, these are great at exfoliating! My only complaint is they don't ""suds up"". I put a good amount of my body wash on it and it never gets suddsy. (Is that even a word)?!? So my solution is to use it just for exfoliating and use my poof to wash with. Win, win!",4.0,1544979342723,0,True
review_cfcd3b62fd18bc7e,"very nice, great build with a few exceptions","I bought something like this at a festival a few years ago, and i haven't been able to find it. This was ALMOST like it. The clip part was REALLY THICK, didn't know it was going to be that thick and obnoxiously big. The beaded stretchy part was not very stretchy and i thought it was going to break it. That said, it does hold my hair in place comfortably, and you do have to push the comb parts in close together for it to stay nice and put.",4.0,1593452673718,0,True
review_26f1474a3234c44e,I recommend these...,"I like these. Easy to use and my real nails don't get damaged, they actually grow much better these on. They do look great, I get a lot of compliments. The only problem is that they're hard to find in stores, so I used Amazon who never fails me.<br /><br />Thank you!",4.0,1414760768000,3,False
review_b7c127c1d00c8c93,Perfect space saver,Hold wig firmly and fits in my closet,5.0,1591886789369,0,True
review_9bf03222eb9cd006,Great quality at a low cost,Great variety of designs and colors.,4.0,1591142411799,0,True
review_5005da596ef1ea0e,Five Stars,This product prolongs my manicure.,5.0,1485371859000,0,True
review_c6a49853a7f1b0b5,Perfect!,I'm so happy with this. Now I don't have to buy a whole new hair dryer lol. It's thicker and sturdier than expected and grips both ends tightly and doesn't budge. I put this on a random dryer attachment and my orange Conair Infiniti dryer. Little pricey but worth it.,5.0,1670544454156,0,True
review_d97319b81505bf27,The Best Spray Bottle,"I have natural hair and natural hair wigs, the spray is a mist that is the right amount each time. highly recommend this, worth the money.",5.0,1604490722999,0,True
review_9c2ee120578b69ac,perfect,I wear this a lot.Love the way it protects my hair at night,5.0,1499203505190,0,True
